t,MV,MVP,MVI,MVD,PV,DV,SP,Man
3.200000000000000000e+01,5.000000000000001421e+01,1.323643513724466345e+02,-9.901776980150968654e+01,1.665341842906305558e+01,2.960000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,1.322525256743004149e+02,-9.787973544831035611e+01,1.562720977400993760e+01,2.962999999999999901e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.400000000000000000e+01,4.999999999999998579e+01,1.311715439255532942e+02,-9.491368837736904140e+01,1.374214445181574540e+01,2.992000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,1.309106172965453823e+02,-9.364662297345839193e+01,1.273600567691301677e+01,2.998999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,1.299787364786599539e+02,-9.113035521159230257e+01,1.115161873293234329e+01,3.023999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,1.299787364786599539e+02,-9.051391819266734728e+01,1.053518171400739689e+01,3.023999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000001421e+01,1.293450575224978536e+02,-8.869922692999300295e+01,9.354169407495152910e+00,3.041000000000000014e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,1.287486537990511692e+02,-8.702230940903700684e+01,8.273655609985839376e+00,3.057000000000000028e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,1.284131767046124253e+02,-8.591255012674585601e+01,7.499373422133436939e+00,3.066000000000000014e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,1.275558463521578147e+02,-8.383073185238419001e+01,6.274885500226369928e+00,3.089000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000001421e+01,1.273321949558653046e+02,-8.304893011384523049e+01,5.716735157979929483e+00,3.094999999999999929e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000001421e+01,1.263630389052644603e+02,-8.084818225491623878e+01,4.485143349651782074e+00,3.121000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,1.257666351818177759e+02,-7.944041381267660995e+01,3.673778630858829164e+00,3.137000000000000099e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,1.251702314583711058e+02,-7.807749583210465971e+01,2.907264373733548624e+00,3.153000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,1.244247268040627574e+02,-7.646698918870737316e+01,2.042262384644622841e+00,3.173000000000000043e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,1.239401487787623495e+02,-7.541172776399935174e+01,1.471578985237000925e+00,3.185999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,1.227473413318689950e+02,-7.301070299114726936e+01,2.633616592782708210e-01,3.217999999999999972e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,1.215545338849756405e+02,-7.067646582146421963e+01,-8.780680635114235244e-01,3.250000000000000000e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,1.204735521362285482e+02,-6.862279429979123790e+01,-1.850757836437305404e+00,3.278999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,1.202499007399360380e+02,-6.829016029871341686e+01,-1.959740441222622032e+00,3.285000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,1.191689189911889315e+02,-6.629628125308703090e+01,-2.872637738101897042e+00,3.314000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,1.189079923621810195e+02,-6.594764455881241361e+01,-2.960347803368612141e+00,3.321000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,1.179388363115801752e+02,-6.422654681003847088e+01,-3.712289501541707892e+00,3.346999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.500000000000000000e+01,4.999999999999999289e+01,1.173424325881334909e+02,-6.327191447212997133e+01,-4.070518116003520426e+00,3.363000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.600000000000000000e+01,4.999999999999999289e+01,1.167460288646868207e+02,-6.233708422614027000e+01,-4.408944638546551609e+00,3.378999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,1.157768728140859764e+02,-6.069606173245590242e+01,-5.080811081630075776e+00,3.404999999999999716e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,1.155532214177934662e+02,-6.054197798862058733e+01,-5.011243429172881569e+00,3.410999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,1.143604139709001117e+02,-5.849930941669896356e+01,-5.861104554201146399e+00,3.442999999999999972e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.000000000000000000e+01,4.999999999999999289e+01,1.133912579202992816e+02,-5.693855913737618124e+01,-6.452698782923103060e+00,3.468999999999999773e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.100000000000000000e+01,4.999999999999999289e+01,1.124221018696984089e+02,-5.541051088916649547e+01,-7.011590980531914319e+00,3.495000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,1.119375238443980010e+02,-5.485572661597110766e+01,-7.081797228426893298e+00,3.507999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,1.107447163975046465e+02,-5.292751371565226748e+01,-7.817202681852382540e+00,3.539999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.400000000000000000e+01,4.999999999999999289e+01,1.102601383722042101e+02,-5.241726188993967384e+01,-7.842876482264538929e+00,3.553000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000711e+01,1.095519089506112920e+02,-5.147348942154162188e+01,-8.078419529069668314e+00,3.571999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,1.085827529000104477e+02,-5.003530744964213284e+01,-8.547445450368314823e+00,3.597999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,1.083591015037179375e+02,-5.007285164854279458e+01,-8.286249855175146450e+00,3.603999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,1.073899454531170932e+02,-4.864615808112831985e+01,-8.743787371988773316e+00,3.629999999999999716e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,1.071290188241091812e+02,-4.862206565837612970e+01,-8.506953165733049715e+00,3.636999999999999744e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,1.060480370753620747e+02,-4.699010216876189361e+01,-9.057934906600177527e+00,3.665999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000711e+01,1.059362113772158267e+02,-4.727333502190597159e+01,-8.662876355309855114e+00,3.668999999999999773e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,1.047434039303224722e+02,-4.543252070712000545e+01,-9.310883223202468528e+00,3.700999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,1.047434039303224722e+02,-4.594720590530737070e+01,-8.796198025015103283e+00,3.700999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,1.036624221815753799e+02,-4.433123123696343271e+01,-9.331190944611948979e+00,3.729999999999999716e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,1.034014955525674537e+02,-4.433960919504879428e+01,-9.061886357518655899e+00,3.736999999999999744e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,1.023205138038203614e+02,-4.273832119485358305e+01,-9.582192608966780156e+00,3.765999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,1.023205138038203614e+02,-4.326800378068234920e+01,-9.052510023138012230e+00,3.765999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.800000000000000000e+01,4.999999999999999289e+01,1.013886329859349189e+02,-4.195615736665826745e+01,-9.432475619276653234e+00,3.790999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,1.009040549606344968e+02,-4.153519428531025426e+01,-9.368860675324238940e+00,3.803999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000711e+01,9.993489891003365244e+01,-4.016834506898158708e+01,-9.766553841052063589e+00,3.829999999999999716e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,9.956214658287947827e+01,-3.998331901585052606e+01,-9.578827567028952217e+00,3.839999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,9.874209146314029795e+01,-3.891803619803170022e+01,-9.824055265108599500e+00,3.861999999999999744e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,9.848116483413237177e+01,-3.895365861449907641e+01,-9.527506219633295359e+00,3.868999999999999773e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,9.751200878353151325e+01,-3.759557897582018882e+01,-9.916429807711327982e+00,3.895000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000711e+01,9.751200878353151325e+01,-3.814373746073967908e+01,-9.368271322791834166e+00,3.895000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,9.691560506008484310e+01,-3.750175538971031131e+01,-9.413849670374535350e+00,3.910999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,9.631920133663815875e+01,-3.686229278974462886e+01,-9.456908546893528111e+00,3.927000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,9.609554994034566278e+01,-3.695011011342394625e+01,-9.145439826921720083e+00,3.932999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,9.512639388974480426e+01,-3.557091068274041845e+01,-9.555483207004389357e+00,3.959000000000000341e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000711e+01,9.512639388974480426e+01,-3.609911683142428984e+01,-9.027277058320512637e+00,3.959000000000000341e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,9.426906353729022214e+01,-3.493085553914455943e+01,-9.338207998145664490e+00,3.982000000000000028e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000711e+01,9.393358644285147818e+01,-3.479464143987228653e+01,-9.138945002979191656e+00,3.990999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.300000000000000000e+01,4.999999999999999289e+01,9.274077899595812369e+01,-3.298014315552109821e+01,-9.760635840437025479e+00,4.022999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,9.274077899595812369e+01,-3.351968969171340973e+01,-9.221089304244710405e+00,4.022999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.500000000000000000e+01,4.999999999999999289e+01,9.151069631634933899e+01,-3.163724219178499908e+01,-9.873454124564339907e+00,4.056000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,9.151069631634933899e+01,-3.218302507522099631e+01,-9.327671241128346225e+00,4.056000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,9.031788886945598449e+01,-3.037895916328350765e+01,-9.938929706172476841e+00,4.088000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000711e+01,9.031788886945598449e+01,-3.092836139322923117e+01,-9.389527476226751546e+00,4.088000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000711e+01,8.912508142256263000e+01,-2.912771475826661316e+01,-9.997366664296016836e+00,4.120000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,8.864050339726222205e+01,-2.873797761461868561e+01,-9.902525782643538221e+00,4.132999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.010000000000000000e+02,4.999999999999999289e+01,8.793227397566927550e+01,-2.790805804104804366e+01,-1.002421593462123184e+01,4.152000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,8.718676932136094138e+01,-2.701237525977120413e+01,-1.017439406158973725e+01,4.171999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,8.670219129606050501e+01,-2.663242380227957540e+01,-1.006976749378093139e+01,4.185000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000711e+01,8.577031047817507670e+01,-2.537680914955401335e+01,-1.039350132862106157e+01,4.210000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,8.550938384916716473e+01,-2.544390929515085986e+01,-1.006547455401630486e+01,4.217000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,8.550938384916716473e+01,-2.600030664666891767e+01,-9.509077202498247061e+00,4.217000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000711e+01,8.468932872942798440e+01,-2.493116818171849758e+01,-9.758160547709486821e+00,4.239000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,8.431657640227381023e+01,-2.474567816574482038e+01,-9.570898236528988079e+00,4.249000000000000199e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.090000000000000000e+02,4.999999999999999289e+01,8.431657640227381023e+01,-2.527473642344303784e+01,-9.041839978830774172e+00,4.249000000000000199e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,8.312376895538045574e+01,-2.345487038638775701e+01,-9.668898568992698728e+00,4.281000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,8.312376895538045574e+01,-2.398934588746958596e+01,-9.134423067910869776e+00,4.281000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.120000000000000000e+02,4.999999999999999289e+01,8.193096150848710124e+01,-2.217459764046812865e+01,-9.756363868018974372e+00,4.313000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000711e+01,8.178186057762543726e+01,-2.242394814203137088e+01,-9.357912435594064604e+00,4.317000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.140000000000000000e+02,4.999999999999999289e+01,8.084997975974000894e+01,-2.112898370337030229e+01,-9.720996056369708427e+00,4.342000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000711e+01,8.070087882887833075e+01,-2.137637914989613108e+01,-9.324499678982197892e+00,4.346000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,7.950807138198499047e+01,-1.957213792096105465e+01,-9.935933461023934044e+00,4.378000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000711e+01,7.950807138198499047e+01,-2.012137452504818924e+01,-9.386696856936801225e+00,4.378000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000711e+01,7.831526393509163597e+01,-1.832057141966108560e+01,-9.994692515430548596e+00,4.410000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,7.831526393509163597e+01,-1.887305609536909401e+01,-9.442207839722540186e+00,4.410000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,7.794251160793744759e+01,-1.867010090684090073e+01,-9.272410701096548635e+00,4.420000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000711e+01,7.712245648819828148e+01,-1.758788003689644341e+01,-9.534576451301838063e+00,4.442000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.220000000000000000e+02,4.999999999999999289e+01,7.697335555733661749e+01,-1.782497061662498794e+01,-9.148384940711631330e+00,4.446000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,7.589237380858951099e+01,-1.622846406834644029e+01,-9.663909740243072477e+00,4.475000000000000000e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,7.589237380858951099e+01,-1.676266379791957561e+01,-9.129710010669935372e+00,4.475000000000000000e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,7.481139205984241869e+01,-1.516512494047775128e+01,-9.646267119364667408e+00,4.503999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.260000000000000000e+02,4.999999999999999289e+01,7.469956636169615649e+01,-1.548087950764912613e+01,-9.218686854047030366e+00,4.507000000000000028e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
