t,MV,MVP,MVI,MVD,PV,DV,SP,Man
2.600000000000000000e+01,5.000000000000000000e+01,1.435469211870718027e+02,-1.217244916597070414e+02,2.817757047263523162e+01,2.660000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,1.431741688599176427e+02,-1.194419976570511039e+02,2.626782879713345409e+01,2.669999999999999929e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,1.430623431617713948e+02,-1.177724997909796230e+02,2.471015662920822109e+01,2.673000000000000043e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,1.419813614130243025e+02,-1.143043673442231807e+02,2.232300593119887822e+01,2.701999999999999957e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000001421e+01,1.419813614130243025e+02,-1.130704005489780428e+02,2.108903913595374391e+01,2.701999999999999957e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000001421e+01,1.407885539661309338e+02,-1.095849656161484660e+02,1.879641165001753578e+01,2.733999999999999986e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,1.407885539661309338e+02,-1.085459412160579689e+02,1.775738724992704221e+01,2.733999999999999986e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,1.397075722173838699e+02,-1.054621426074716055e+02,1.575457039008773741e+01,2.762999999999999901e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000001421e+01,1.395584712865221775e+02,-1.043013046296155011e+02,1.474283334309332893e+01,2.767000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000001421e+01,1.383656638396288372e+02,-1.011666740305893342e+02,1.280101019096050230e+01,2.798999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,1.383656638396288372e+02,-1.004590622703306906e+02,1.209339843070185694e+01,2.798999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.700000000000000000e+01,4.999999999999998579e+01,1.371728563927354685e+02,-9.747088662088115996e+01,1.029803022814568791e+01,2.830999999999999872e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.800000000000000000e+01,4.999999999999998579e+01,1.362037003421346242e+02,-9.501689482100495354e+01,8.813194478870329363e+00,2.857000000000000028e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,1.359800489458421282e+02,-9.409478093071672333e+01,8.114731984874598680e+00,2.862999999999999901e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,1.352345442915337799e+02,-9.219641690201626716e+01,6.961872610482481960e+00,2.882999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,1.347499662662333435e+02,-9.086921021675757970e+01,6.119243950524241527e+00,2.896000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000001421e+01,1.335571588193400032e+02,-8.821127272075950998e+01,4.654113901419512977e+00,2.928000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,1.335571588193400032e+02,-8.795400351457192301e+01,4.396844695231919786e+00,2.928000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000001421e+01,1.323643513724466345e+02,-8.539127647077440031e+01,3.026925098327771124e+00,2.960000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,1.317679476489999502e+02,-8.406411513440124850e+01,2.296167485401299668e+00,2.976000000000000156e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,1.311715439255532942e+02,-8.277734847572088484e+01,1.605804550167591715e+00,2.992000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,1.299787364786599539e+02,-8.036890400810605684e+01,3.901675294461002252e-01,3.023999999999999844e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,1.293450575224978536e+02,-7.911500687323075454e+01,-2.300506492671007264e-01,3.041000000000000014e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,1.287486537990511692e+02,-7.796788401096979726e+01,-7.807697880813662117e-01,3.057000000000000028e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,1.276676720503040769e+02,-7.590883405408584395e+01,-1.758837996218229449e+00,3.085999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,1.275558463521578147e+02,-7.578858884292048970e+01,-1.767257509237319724e+00,3.089000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,1.263630389052644603e+02,-7.356659984606234559e+01,-2.796439059202111999e+00,3.121000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,1.263630389052644603e+02,-7.372118086237428258e+01,-2.641858042890183000e+00,3.121000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,1.251702314583711058e+02,-7.154753786430130447e+01,-3.622693594069795964e+00,3.153000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,1.249093048293631938e+02,-7.124036261225789701e+01,-3.668942217105292336e+00,3.160000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,1.239401487787623495e+02,-6.955843440814753365e+01,-4.381714370614816723e+00,3.185999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,1.233437450553156651e+02,-6.864080640840448666e+01,-4.702938646911174025e+00,3.202000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,1.227473413318689950e+02,-6.774093498194727658e+01,-5.006406349921721066e+00,3.217999999999999972e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,1.215545338849756405e+02,-6.569799902689632631e+01,-5.856534858079314176e+00,3.250000000000000000e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,1.215545338849756405e+02,-6.602173542567429365e+01,-5.532798459301345950e+00,3.250000000000000000e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,1.205853778343747962e+02,-6.444283710566953971e+01,-6.142540728705259134e+00,3.275999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,1.202499007399360380e+02,-6.412997353045770410e+01,-6.119927209478334795e+00,3.285000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.300000000000000000e+01,4.999999999999999289e+01,1.191689189911889315e+02,-6.236606048268428282e+01,-6.802858508504648682e+00,3.314000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,1.184234143368805832e+02,-6.129230812996637212e+01,-7.131106206914209267e+00,3.334000000000000341e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,1.179388363115801752e+02,-6.074413039629064315e+01,-7.194705915289532960e+00,3.346999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,1.177151849152876650e+02,-6.070689812135765351e+01,-7.008286793930008862e+00,3.353000000000000114e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.700000000000000000e+01,4.999999999999999289e+01,1.167460288646868207e+02,-5.920956155953702904e+01,-7.536467305149793461e+00,3.378999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000711e+01,1.160377994430939026e+02,-5.824885146403430980e+01,-7.788947979059592797e+00,3.397999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,1.155532214177934662e+02,-5.773703778033703315e+01,-7.816183637456434852e+00,3.410999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,1.144722396690463739e+02,-5.606689006662290353e+01,-8.405349602423472177e+00,3.439999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,1.142113130400384478e+02,-5.602408954644029393e+01,-8.187223493598153823e+00,3.446999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000000e+01,1.131303312912913555e+02,-5.437445210197944334e+01,-8.755879189311913890e+00,3.475999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,1.127948541968525831e+02,-5.420604814367871427e+01,-8.588806053173868804e+00,3.485000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,1.119375238443980010e+02,-5.301354913616043518e+01,-8.923974708237564002e+00,3.507999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,1.117138724481054908e+02,-5.307190704639911871e+01,-8.641965401706373839e+00,3.514000000000000057e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,1.107447163975046465e+02,-5.166487665402141261e+01,-9.079839743483230308e+00,3.539999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000711e+01,1.098873860450500359e+02,-5.049952091166441193e+01,-9.387865133385622229e+00,3.563000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,1.095519089506112920e+02,-5.036605174988945066e+01,-9.185857200721844862e+00,3.571999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,1.083591015037179375e+02,-4.855414666891260822e+01,-9.804954834805329256e+00,3.603999999999999915e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,1.082100005728562735e+02,-4.880618317252002214e+01,-9.403817400336249577e+00,3.607999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000711e+01,1.071290188241091812e+02,-4.722379637023698962e+01,-9.905222453872189803e+00,3.636999999999999744e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,1.064207894025162346e+02,-4.639402586273585882e+01,-1.002676353978037227e+01,3.656000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.300000000000000000e+01,4.999999999999999289e+01,1.059362113772158267e+02,-4.600591371387329076e+01,-9.930297663342537717e+00,3.668999999999999773e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000711e+01,1.049670553266149540e+02,-4.467009950255116024e+01,-1.029695582406379195e+01,3.695000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,1.047434039303224722e+02,-4.480435279680089877e+01,-9.939051133521575210e+00,3.700999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,1.035505964834291177e+02,-4.303408262405817197e+01,-1.051651385937094929e+01,3.732999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000711e+01,1.035505964834291177e+02,-4.361541243887769070e+01,-9.935184044551425231e+00,3.732999999999999829e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,1.023205138038203614e+02,-4.177243852959897197e+01,-1.054807527422138769e+01,3.765999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.022086881056740992e+02,-4.213804307316708275e+01,-1.007064503250701470e+01,3.768999999999999773e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.011277063569270069e+02,-4.059251703949141188e+01,-1.053518931743559506e+01,3.797999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,1.010158806587807447e+02,-4.095740927563785760e+01,-1.005847138314288536e+01,3.800999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.200000000000000000e+01,4.999999999999999289e+01,1.000467246081798862e+02,-3.962868022635638710e+01,-1.041804438182350090e+01,3.827000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,9.956214658287947827e+01,-3.926219722404266577e+01,-1.029994935883681606e+01,3.839999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.400000000000000000e+01,4.999999999999999289e+01,9.874209146314029795e+01,-3.823677643686438188e+01,-1.050531502627591607e+01,3.861999999999999744e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,9.859299053227863396e+01,-3.852752731539288789e+01,-1.006546321688574253e+01,3.865999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,9.751200878353151325e+01,-3.698171484231758654e+01,-1.053029394121392670e+01,3.895000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.700000000000000000e+01,4.999999999999999289e+01,9.740018308538527947e+01,-3.734633647280612223e+01,-1.005384661257915724e+01,3.897999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,9.631920133663815875e+01,-3.579988185932947431e+01,-1.051931947730868444e+01,3.927000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,9.598372424219941479e+01,-3.572895701148068781e+01,-1.025476723071872520e+01,3.935999999999999943e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,9.512639388974480426e+01,-3.462854868303998046e+01,-1.049784520670482557e+01,3.959000000000000341e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,9.490274249345232249e+01,-3.477390670164719211e+01,-1.012883579180513038e+01,3.964999999999999858e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+01,9.393358644285147818e+01,-3.344906724250984098e+01,-1.048451920034163898e+01,3.990999999999999659e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,9.367265981384355200e+01,-3.352119865637865814e+01,-1.015146115746489386e+01,3.997999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,9.274077899595812369e+01,-3.227009985016044880e+01,-1.047067914579767489e+01,4.022999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,9.259167806509643128e+01,-3.255893613320091617e+01,-1.003274193189551511e+01,4.027000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,9.151069631634933899e+01,-3.101131489927597684e+01,-1.049938141707336214e+01,4.056000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000711e+01,9.091429259290266884e+01,-3.043185811280782360e+01,-1.048243448009484347e+01,4.071999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,9.031788886945598449e+01,-2.985146453684197354e+01,-1.046642433261401273e+01,4.088000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,8.994513654230182453e+01,-2.970512578909540480e+01,-1.024001075320641974e+01,4.097999999999999687e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000711e+01,8.912508142256263000e+01,-2.867639172729227681e+01,-1.044868969527035141e+01,4.120000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000711e+01,8.912508142256263000e+01,-2.925397237111425142e+01,-9.871109051448376803e+00,4.120000000000000284e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000711e+01,8.793227397566927550e+01,-2.747994650912713865e+01,-1.045232746654213507e+01,4.152000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,8.793227397566927550e+01,-2.805772824096440843e+01,-9.874545734704867073e+00,4.152000000000000313e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,8.670219129606050501e+01,-2.621140237894682556e+01,-1.049078891711367945e+01,4.185000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,8.670219129606050501e+01,-2.679131017539422999e+01,-9.910881120666273247e+00,4.185000000000000142e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,8.610578757261384908e+01,-2.617932238360376118e+01,-9.926465189010086121e+00,4.200999999999999801e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.170000000000000000e+02,4.999999999999999289e+01,8.550938384916716473e+01,-2.556819604492266507e+01,-9.941187804244501436e+00,4.217000000000000171e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000711e+01,8.502480582386675678e+01,-2.517535345713732653e+01,-9.849452366729428476e+00,4.229999999999999716e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,8.431657640227381023e+01,-2.434250010156841881e+01,-9.974076300705393194e+00,4.249000000000000199e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,8.345924604981921391e+01,-2.322657579430166663e+01,-1.023267025551754728e+01,4.271999999999999886e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000711e+01,8.312376895538045574e+01,-2.313980560632870009e+01,-9.983963349051755642e+00,4.281000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000711e+01,8.312376895538045574e+01,-2.369169719725713463e+01,-9.432071758123319327e+00,4.281000000000000227e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000711e+01,8.193096150848710124e+01,-2.189340231686330895e+01,-1.003755919162379051e+01,4.313000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.240000000000000000e+02,4.999999999999999289e+01,8.193096150848710124e+01,-2.244825656838956007e+01,-9.482704940097542945e+00,4.313000000000000256e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,8.070087882887833075e+01,-2.058027060687381038e+01,-1.012060822200452037e+01,4.346000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000711e+01,8.070087882887833075e+01,-2.113971562660497483e+01,-9.561163202273355921e+00,4.346000000000000085e+01,5.000000000000000000e+01,6.510999999999999943e+01,1.000000000000000000e+00
